date,text,like_count,quote_count,reply_count,retweet_count
2020-11-17 22:07:17,Deus ex machine learning https://t.co/5ZSYalVczx,185891,2381,2903,14276
2020-11-17 19:20:28,Nullius in Verba @royalsociety,21301,215,908,752
2020-11-17 04:19:03,RT @SpaceX: Docking confirmed – Crew Dragon has arrived at the @space_station!,0,0,0,7790
2020-11-16 21:19:59,"RT @NASA: 🐉 Enter the Crew Dragon. At 4:48 p.m. EST (9:48 p.m. UTC), the NASA @SpaceX Crew-1 astronauts give you a LIVE tour of their space…",0,0,0,1872
2020-11-16 01:09:01,♥️,249740,2112,6657,9985
2020-11-16 00:23:02,Launch in 5 minutes,178303,1272,3777,4196
2020-11-16 00:00:41,"The same propellant is used either for abort or for orbital maneuvering, as one use obviates the other",11210,20,236,261
2020-11-15 23:58:27,"Dragon can also hover &amp; land propulsively, but we use the parachutes for maximum safety https://t.co/Mr7VFIQwWf",12269,52,239,414
2020-11-15 23:55:43,"Thrusters are integrated with spacecraft, enabling abort capability all the way to abort for increased safety https://t.co/KrOHKOr6AE",43309,264,675,2324
2020-11-15 23:36:05,RT @NASA: What song would you play on your ride out to the launch pad? #LaunchAmerica https://t.co/vzhxUn6Yie,0,0,0,2003
2020-11-15 23:31:22,RT @SpaceX: Dragon has completed 22 flights to and from the @space_station. It was designed from the beginning with human spaceflight in mi…,0,0,0,1472
2020-11-15 23:31:11,RT @SpaceX: Dragon is the only spacecraft currently flying capable of returning significant amounts of cargo to Earth and is the first priv…,0,0,0,2947
2020-11-15 22:58:51,RT @SpaceX: SpaceX’s custom-tailored suits route the communications and cooling systems and protect the crew in the event of cabin depressu…,0,0,0,659
2020-11-15 21:41:58,"RT @NASA: LIVE NOW: We are ready to #LaunchAmerica. Are you? 🚀

Watch coverage of the NASA @SpaceX Crew-1 mission. Liftoff is at 7:27pm ET:…",0,0,0,11436
2020-11-15 21:41:36,RT @SpaceX: Watch Falcon 9 launch Crew Dragon on its first operational mission to the @space_station with astronauts on board → https://t.c…,0,0,0,7438
2020-11-15 15:00:27,RT @SpaceX: All systems are go for tonight’s launch at 7:27 p.m. EST of Crew Dragon’s first operational mission with four astronauts on boa…,0,0,0,4970
2020-11-15 14:13:45,Astronaut launch today! https://t.co/3FAzZGss8c,52348,422,1035,3032
2020-11-15 14:12:00,"RT @NASA: 🌸 @Astro_Soichi has a message for boys and girls in Japan: ""Space is waiting!"" 

In this @Tumblr Spotlight, @JAXA_en astronaut So…",0,0,0,943
2020-11-15 09:02:07,"RT @NASA: This week...

🚀 NASA's @SpaceX Crew-1 astronauts arrive at @NASAKennedy ahead of launch
🔴 Our @NASAPersevere rover marks 100 days…",0,0,0,847
2020-11-15 09:00:53,"RT @Astro_Soichi: #SpaceX #NASA #Crew1 just finished final dress rehearsal, getting ready for Saturday launch! Behind me is ""real"" #Dragon…",0,0,0,2140
2020-11-15 03:19:00,RT @michaelmina_lab: @elonmusk Great question! It’s more complex question and depends on why the test is being used - ie: do you want to kn…,0,0,0,330
2020-11-15 02:52:28,Worth reading this thread if you’re curious about rona testing https://t.co/FA6kD61eBA,25007,391,1334,2058
2020-11-14 20:13:06,Unless you’re on DMT,58402,679,1446,2732
2020-11-14 20:11:13,"Laws of thermodynamics:
1. You can’t win
2. You can’t break even
3. You can’t stop playing",121235,1370,2654,8832
2020-11-14 19:51:56,Shakes fist at entropy,80800,748,2328,3506
2020-11-13 23:22:43,Case closed https://t.co/pUYiJcAdD6,289301,5407,6643,29511
2020-11-13 23:15:38,Soon https://t.co/mWOpR7W8kk,186983,2039,2766,11568
2020-11-13 21:47:44,Lab I just spoke to said cov2 PCR detection (N1 &amp; N3 genes) below 30 cycles is reliable &amp; above 40 cycles is not,20385,724,1714,2042
2020-11-13 17:41:59,"Would be great to hear from people who know a lot about the PCR testing industry. What’s the approximate false positive rate, all things considered, for cov2 PCR tests?",31724,539,3252,2388
2020-11-13 16:28:32,What is the general population (no knowledge of symptoms) accuracy of a sars-cov2 PCR test &amp; is it possible to generate a false positive if you simply run enough cycles?,107243,3683,8725,11878
2020-11-13 06:11:57,The carousel turns ever faster,75961,725,2589,3305
2020-11-13 05:47:11,"Something extremely bogus is going on. Was tested for covid four times today. Two tests came back negative, two came back positive. Same machine, same test, same nurse. Rapid antigen test from BD.",416300,41071,36309,95397
2020-11-12 16:21:37,"RT @Teslarati: Tesla tops list of 2020’s Most Attractive Employers for US engineering students
https://t.co/KKNYQlet0o",0,0,0,612
2020-11-12 15:34:36,4 Astronauts fly to @Space_Station on Sat night from Cape. First operational flight of Crew Dragon. https://t.co/uZCGiKciKb,97143,1291,1451,7785
2020-11-12 01:27:27,RT @SpaceX: Thank you to all those who have served and sacrificed #VeteransDay https://t.co/U8kN4FZpJ9,0,0,0,3256
2020-11-11 13:31:25,RT @SpaceX: Crew access arm swings into place https://t.co/XAImd6nLJV,0,0,0,3007
2020-11-10 21:24:38,Such a privilege to work with people I like &amp; respect so much. I feel blessed.,199697,1775,3503,6361
2020-11-10 20:12:58,"RT @Commercial_Crew: The Flight Readiness Review for the Crew-1 mission to the @Space_Station has concluded, and @NASA and @SpaceX are GO t…",0,0,0,879
2020-11-10 16:14:36,RT @SpaceX: Falcon 9 and Crew Dragon vertical on Launch Complex 39A https://t.co/hBVUHWv3Ab,0,0,0,6862
2020-11-09 22:45:24,RT @SpaceX: Crew Dragon and Falcon 9 in the hangar at Launch Complex 39A ahead of launching four astronauts to the @space_station; liftoff…,0,0,0,5057
2020-11-09 18:38:23,"RT @boringcompany: Rumor has it that ""Austin Chalk"" is geologically one of best soils for tunneling. Want to find out? Austin jobs now avai…",0,0,0,523
2020-11-09 18:03:19,https://t.co/d0i2w8wNKG,210339,4924,5879,10545
2020-11-09 16:57:33,"Yes, you can have my damn cookie! should be a browser setting",208812,2045,4152,10520
2020-11-08 19:15:40,RT @Tesla: 20k Superchargers and counting https://t.co/urudyt9Eui,0,0,0,3847
2020-11-07 20:35:18,RT @archillect: https://t.co/5U3fNqFhr1,0,0,0,5429
2020-11-07 18:26:27,"The Phantom of the Opera 
Is here … inside your mind",113517,1152,3442,5494
2020-11-06 15:31:07,"When sending your resume, please describe a few of the hardest problems you solved &amp; exactly how you solved them",31767,557,1727,1232
2020-11-06 10:36:02,"A New Banner is needed
Neither hard left nor right",136935,1942,6429,5950
2020-11-06 06:10:41,420 is ten times better than 42,344817,7228,9704,31999
2020-11-06 05:55:31,🤗,44467,200,1106,728
2020-11-06 05:27:25,RT @SpaceX: Deployment of GPS III-4 confirmed https://t.co/fCFJRcWMti,0,0,0,2043
2020-11-06 05:27:21,RT @SpaceX: Falcon 9’s first stage lands on the Of Course I Still Love You droneship https://t.co/hd0IBPX3T5,0,0,0,1663
2020-11-06 05:27:10,RT @SpaceX: Liftoff! https://t.co/LI4O0TNmL8,0,0,0,3375
2020-11-05 09:31:58,Recruiting ace engineers for Giga Berlin! Will interview in person tomorrow on site. Send resume to 25Guns@Tesla.com.,104720,1776,3495,6008
2020-11-02 19:36:28,Several thousand more Starlink beta participation invitations going out this week,95332,951,7699,2907
2020-11-02 15:39:45,Very close to actual expected flight! https://t.co/ruEdIPhTil,48247,499,1265,3085
2020-11-01 21:05:06,Penguin Random House 😴 should change the name to Random Penguin🔥,54172,619,1802,1430
2020-10-29 04:45:51,"Truth be told, I’ve eaten at JitB many times over the years, even the teriyaki bowl",36022,268,1389,552
2020-10-29 04:40:07,Might buy a Jack in the Box footstool,68743,382,2257,1370
2020-10-29 00:11:03,Tesla should make 🔥 catgirl robots?,116460,8750,9693,15374
2020-10-28 03:08:02,"Come here … no, come, here 👇",56227,358,1450,1226
2020-10-28 03:02:07,"Wow, this mayo sure is salty!",68226,1004,1766,2521
2020-10-28 02:18:17,Jack in the Box should do double duty as a sperm donor clinic — name is 👌,173060,5058,5161,13847
2020-10-24 22:46:56,Congratulations SpaceX Team! https://t.co/nO1Z98a94f,179943,1593,2664,10966
2020-10-22 22:00:02,Price change is pushed to Thursday next week. Applies only to US for now. One week clock will start in other countries as beta is released. FSD monthly rental will also be available sometime next year.,15300,246,946,605
2020-10-22 06:30:28,"Now that Tesla FSD beta is out in limited release, FSD price (new or upgrade) will go up by ~$2k on Monday",57386,777,3131,2371
2020-10-21 20:13:20,"Starship nosecone, high bay &amp; tiki bar https://t.co/9qXYxMMIUj",102596,635,2311,4660
2020-10-20 22:19:31,"FSD beta rollout happening tonight. Will be extremely slow &amp; cautious, as it should.",59357,775,2380,3393
2020-10-20 22:17:05,Data from 3 engine Starship static fire this morning looks good. Proceeding with nosecone mate.,43711,318,1235,2109
2020-10-17 06:20:21,"RT @Tesla: There's no place like home..especially if it has a Solar Roof.

This Kansas ranch got theirs installed in 4 days.",0,0,0,2245
2020-10-16 17:30:45,møtør trèndé https://t.co/V0yo4JKbS2,17532,58,608,601
2020-10-16 07:35:06,"RT @Tesmanian_com: Tesla Model 3 SR+ Has Lowest Energy Consumption of All BEVs, Says Report

https://t.co/7C0V16WT6Y",0,0,0,547
2020-10-14 19:01:19,"The gauntlet has been thrown down! 

The prophecy will be fulfilled. 

Model S price changes to $69,420 tonight!",324489,7600,11724,32986
2020-10-14 09:28:14,9 meter or roughly 30 ft diameter,22171,41,454,478
2020-10-14 09:24:55,Will be less roomy with 3 vacuum rocket engines added https://t.co/pKtDFdiZYC,71471,551,1657,4604
2020-10-14 04:27:00,“What is love? Baby don’t hurt me.”— Winston Churchill,229549,1961,5028,21991
2020-10-13 05:36:46,🤘 The Illuminaughty 🤘,261424,3039,6504,23731
2020-10-13 03:09:50,"RT @SpaceX: This will be the first flight of the upgraded cargo version of Dragon, which is able to carry 50% more science payloads than th…",0,0,0,1325
2020-10-13 03:09:49,RT @SpaceX: The Dragon spacecraft supporting SpaceX’s 21st cargo resupply mission to the @space_station departed our Hawthorne factory last…,0,0,0,2063
2020-10-11 18:56:24,RT @CRAdvocacy: “The future of cars can and will be electric if the entire industry starts making and marketing compelling EVs for everyone…,0,0,0,780
2020-10-09 07:14:43,"RT @MotorTrend: We put the 2020 @Tesla Model Y Long Range electric SUV on our test track to find out what it can do—and it turns out, well,…",0,0,0,955
2020-10-08 22:03:35,"RT @SpaceX: Starman, last seen leaving Earth, made its first close approach with Mars today—within 0.05 astronomical units, or under 5 mill…",0,0,0,10497
2020-10-06 13:30:39,"RT @SpaceX: Falcon 9 launches 60 Starlink satellites to orbit, completing SpaceX's 43rd flight of a previously flown rocket booster https:/…",0,0,0,9883
2020-10-06 12:52:12,RT @SpaceX: Deployment of 60 Starlink satellites confirmed https://t.co/x83OvjB4Pa,0,0,0,4397
2020-10-06 11:44:54,4th flight &amp; landing for this booster https://t.co/UOtvMkgXqH,35527,141,953,2619
2020-10-06 11:24:42,5 minutes from launch. Looks good so far. https://t.co/on2f1pY5jt,39481,186,852,2478
2020-10-05 23:42:20,"Turn volume to 11 &amp; play Powerglide in your Tesla 

https://t.co/l07Yc02P7g",13731,185,880,1093
2020-10-05 23:22:49,"Music volume on a Tesla goes to 11, because it’s louder than 10

https://t.co/ab5hAMo3EN",26492,250,1033,1676
2020-10-05 22:38:33,Rewatched Young Frankenstein this weekend. Still awesome. Ovaltine? https://t.co/WiMdyFSuiq,8816,50,678,378
2020-10-05 22:21:07,"Hollywood should just start with the sequel &amp; skip the original, because financials",56289,224,1305,2313
2020-10-04 14:23:38,New SpaceX droneship will be called “A Shortfall of Gravitas”,68270,323,1610,3423
2020-10-04 14:05:42,"Nothing can escape gravity, not even black holes (and they really tried!)",182552,1024,4832,10566
2020-10-04 00:12:06,"Call of Booty, great game",507535,5462,7805,58594
2020-10-04 00:04:41,https://t.co/HyfszSrm6m,164903,999,2406,10875
2020-09-29 18:05:20,"RT @SpaceX: Once this Dragon docks to the @space_station, there will be two Dragons docked simultaneously. Between crew and cargo missions,…",0,0,0,1069
2020-09-29 18:05:12,RT @SpaceX: SpaceX training of astronauts that will fly on board Dragon’s first operational mission is complete! When the crew arrives for…,0,0,0,2293
2020-09-29 18:05:08,"RT @SpaceX: After launch of Crew Dragon’s first operational mission with astronauts on board, SpaceX will launch its 21st cargo resupply mi…",0,0,0,1857
2020-09-29 10:07:09,"RT @KathyLueders: NEWS: We’re now targeting 2:40am ET Saturday, Oct. 31, for the launch of the @NASA and @SpaceX Crew-1 mission to send ast…",0,0,0,3787
2020-09-26 23:39:31,https://t.co/r1Sox7vta8,666320,5652,6251,111805
2020-09-26 19:44:56,"Thanks Tesla Team for great work on deliveries! For new owners, we super appreciate accommodating us on delivery timing! Definitely one of our toughest quarters in global logistics.",53855,238,1588,2263
2020-09-26 17:41:21,"First flight is to 15km or ~50,000 ft",18018,57,374,729
2020-09-26 17:38:09,Nosecone &amp; front flaps next week. SN9 next month.,18415,48,287,651
2020-09-26 17:36:31,Starship SN8 with rear body flaps https://t.co/GdxMbzX0ct,77881,714,1752,6029
2020-09-26 06:19:15,"RT @SpaceX: Falcon 9 will launch @NASA’s super cool Interstellar Mapping and Acceleration Probe (IMAP), which will help researchers better…",0,0,0,2877
2020-09-26 01:52:11,Centaur with a bow obviously https://t.co/cfKfkFFXp0,190816,866,2009,18307
2020-09-25 07:12:20,What can’t we predict?,187804,7088,40991,10535
2020-09-25 06:27:40,"RT @SpaceX: Completed a full duration test fire of the Raptor Vacuum engine at SpaceX’s rocket development facility in McGregor, Texas http…",0,0,0,9526
2020-09-25 06:27:36,RT @SpaceX: RVac and sea level Raptor with a human for scale https://t.co/xqiPQUY4Pl,0,0,0,1632
2020-09-24 16:57:39,Only thing beyond ludicrous is plaid https://t.co/rHuWk20EGG,50852,456,2737,3246
2020-09-23 00:28:04,"Cybertruck, ATV, Roadster &amp; Semi
C A R S https://t.co/4Aq1A5cYkH",347409,5066,7482,33448
2020-09-22 21:00:10,RT @CARandDRIVER: We drove a Model S Long Range Plus for 422.7 miles in California and believe we could have made it to 430. @Tesla explain…,0,0,0,699
2020-09-22 05:56:48,"The extreme difficulty of scaling production of new technology is not well understood. It’s 1000% to 10,000% harder than making a few prototypes. The machine that makes the machine is vastly harder than the machine itself.",34052,473,1207,2464
2020-09-21 21:00:46,"We intend to increase, not reduce battery cell purchases from Panasonic, LG &amp; CATL (possibly other partners too). However, even with our cell suppliers going at maximum speed, we still foresee significant shortages in 2022 &amp; beyond unless we also take action ourselves.",35661,420,1069,2084
2020-09-21 20:56:52,"Important note about Tesla Battery Day unveil tomorrow. This affects long-term production, especially Semi, Cybertruck &amp; Roadster, but what we announce will not reach serious high-volume production until 2022.",70038,1348,3143,5293
2020-09-19 17:19:33,"A prior track record of exceptional achievement in engineering *is* required, but *no* prior experience working on the brain or human physiology is required. We will teach you what’s known about the brain, which is not much tbh.",22969,775,1244,1033
2020-09-19 17:08:00,"If you feel Neuralink might have incorrectly overlooked your resume or declined to  make an offer, please lmk in comment below https://t.co/G81RblBZ0Z",27586,229,2553,1770
2020-09-18 16:22:25,of course I still love you,355261,6764,9189,43792
2020-09-17 07:15:03,Speedrunning Factorio in real life …,109627,515,1923,6192
2020-09-16 20:18:25,Fallout Shelter is on your Tesla. Tap the Entertainment button.,95463,595,1930,4166
2020-09-16 19:39:43,"🖤 Fallout Radio  🖤
https://t.co/gNo8XFjx8b",10793,101,369,608
2020-09-16 19:19:13,Doubles as an underground nuclear shelter 😀👍 https://t.co/CvI0YRjObE,37358,401,903,2309
2020-09-15 21:13:39,Story of my life,67002,119,1379,1532
2020-09-15 21:12:54,https://t.co/Vn0Rv0yQ5q,218952,1387,1788,16309
2020-09-15 20:29:38,"Tunnels under cities with self-driving electric cars will feel like warp drive

First operational tunnel under Vegas almost done

The @BoringCompany",78374,932,2710,6456
2020-09-15 20:14:00,Have you hugged a tunnel today?,80997,821,4731,3333
2020-09-15 16:09:45,Embrace tunnels!,111512,1264,4750,5149
2020-09-12 17:40:23,"One way or another, excitement guaranteed! Support of greater Boca, Padre, Brownsville community is very much appreciated.",22466,64,452,875
2020-09-12 17:37:36,"SN8 Starship with flaps &amp; nosecone should be done in about a week. Then static fire, checkouts, static fire, fly to 60,000 ft &amp; back.",53049,574,1647,4377
2020-09-11 15:45:06,Many exciting things will be unveiled on Battery Day 9/22 ⚡️,159638,2141,5312,13133
2020-09-10 21:49:27,Bitte arbeiten Sie bei Tesla Giga Berlin! Es wird super Spaß machen!! https://t.co/FcNoPr2oII,36159,492,2310,2378
2020-09-09 21:09:06,Tesla Model S &amp; X have hospital-grade (HEPA) air filters. 3 &amp; Y are really good too. This has a big effect on health. https://t.co/48s5D3IfWs,25503,280,1321,2593
2020-09-09 19:46:50,"RT @Teslarati: Tesla Energy ramps hiring at Giga New York for accelerated solar production
https://t.co/Iha2DREwu0",0,0,0,761
2020-09-09 16:50:22,RT @SpaceX: Onboard camera view of Falcon 9’s SAOCOM 1B launch and first stage land landing https://t.co/2IEZYiyYG5,0,0,0,2819
2020-09-08 16:53:54,A la guerre comme à la guerre,144391,3030,5686,21800
2020-09-07 22:46:50,"If you bombard Earth with enough photons, eventually it emits a Tesla (AK)",106377,555,2786,5382
2020-09-05 00:27:29,"RT @SpaceX: The first Raptor Vacuum engine (RVac) for Starship has shipped from SpaceX’s rocket factory in Hawthorne, California to our dev…",0,0,0,6848
2020-09-04 05:41:19,Model 3 rated as most reliable car https://t.co/26DAGJLTDY,41418,214,1375,2394
2020-09-04 05:02:34,Turns out you can make anything fly haha https://t.co/FJdHqRdVDb,168075,1087,4243,13652
2020-09-03 22:25:56,"🇩🇪🖤Giga Berlin Mannschaft🖤🇩🇪
Vielen Dank für Ihre hervorragende Arbeit an Giga Berlin!! https://t.co/KVo5mBfnXt",62160,581,1643,3274
2020-09-03 22:04:40,Great trip to Germany. Support from government &amp; people is super appreciated!,104623,316,1886,3491
2020-09-03 14:43:46,RT @SpaceX: Deployment of 60 Starlink satellites confirmed https://t.co/DdBxIOdOg1,0,0,0,4411
2020-09-03 14:43:34,RT @SpaceX: Liftoff! https://t.co/sTZnAn3VTX,0,0,0,5204
2020-08-31 23:26:25,RT @SpaceX: Falcon 9 first stage lands at Landing Zone 1 to complete this booster’s fourth flight https://t.co/tUtAcKmIFn,0,0,0,9510
2020-08-31 18:37:39,https://t.co/oVaoHsg1of,213538,1051,2773,14355
2020-08-31 03:28:09,"RT @SpaceX: After launching SAOCOM 1B and two rideshare payloads to orbit, Falcon 9’s first stage returns to Earth and lands at Landing Zon…",0,0,0,4702
2020-08-31 02:21:52,RT @SpaceX: Deployment of SAOCOM 1B confirmed https://t.co/gqtxQMpy48,0,0,0,3394
2020-08-31 02:21:44,RT @SpaceX: Falcon 9’s first stage has landed at Landing Zone 1 https://t.co/0y5FkVqPk8,0,0,0,11217
2020-08-31 02:21:39,RT @SpaceX: Liftoff! https://t.co/AIwrMzB3D1,0,0,0,8106
2020-08-31 00:46:55,RT @neuralink: Snout Boops https://t.co/ZJogq2ulvf,0,0,0,969
2020-08-30 16:00:31,Just learned that my physics prof from Penn is head of Fermilab &amp; still has some of my old homework ☺️,144093,423,2305,4552
2020-08-29 01:02:05,Conceptual telepathy,135517,1582,5492,9568
2020-08-29 01:00:46,"RT @waitbutwhy: If you ever fantasize about having been an 1880s engineer working in Edison’s lab, apply to work at @neuralink.",0,0,0,1300
2020-08-28 22:32:20,Ahem … starting soon https://t.co/eCGHH5stOn,52139,778,2835,3792
2020-08-28 19:37:40,"“All of physics is either impossible or trivial. It is impossible until you understand it, and then it becomes trivial.” E Rutherford",114292,647,1673,13437
2020-08-28 19:05:17,Neuralink product demo in 3 hours. Webcast at https://t.co/Y9wREd78oj.,38998,2287,2352,7041
2020-08-27 05:42:01,"The Big Bang started very, very smōl https://t.co/XVvcuALZ2o https://t.co/8R92iEXVvN",80880,420,2020,4855
2020-08-27 04:37:06,Should we believe things proportionate to the evidence that they are true? (yes),117583,758,4275,8206
2020-08-27 03:39:50,Olde skoole analog synthesizer from ancient Britain https://t.co/JG0fI3ChxC,29811,207,1149,1138
2020-08-26 05:39:46,Lengthy background on Neuralink by @waitbutwhy https://t.co/z2YfAupDRD,19503,382,950,2805
2020-08-26 05:35:58,"Live webcast of working @Neuralink device
Friday 3pm Pacific https://t.co/PouLbrGzFU",44549,1743,2202,8495
2020-08-22 02:24:58,"RT @Teslarati: Tesla Model 3 is “most satisfying” car across all ages, study reveals https://t.co/ka0iha7z6C https://t.co/XUZMuLvFHF",0,0,0,1157
2020-08-21 15:27:45,A metaphor for life https://t.co/CdlL4ieLju,194897,1597,2823,27103
2020-08-21 14:50:04,"RT @jaxzin: Power is flowing again from the grid. 
Grateful for my @Tesla #Powerwall and 162 hours of uninterrupted backup power. ⚡️⚡️⚡️ ht…",0,0,0,560
2020-08-20 19:11:02,More fun games coming soon to ur Tesla https://t.co/zBdYGOuHsz,246784,3156,4136,28473
2020-08-20 19:09:35,https://t.co/hKpWJnXsFc strikes again!,21164,99,810,968
2020-08-20 08:17:54,New Tesla feature coming that enables your car to play snake jazz or Polynesian elevator music through its outside speakers wherever you go,139507,1948,4455,8742
2020-08-20 08:13:11,https://t.co/Bki5SOOroe,167938,746,1503,13196
2020-08-20 05:52:37,🐍🎷,135673,1574,5914,7315
2020-08-20 05:11:06,GPT-3 sounds like Simon &amp; Garfunkel lyrics,19359,97,545,795
2020-08-20 02:38:56,Bureaucracy is inherently kafkaesque,91105,2281,3925,6752
2020-08-19 19:55:21,Medical check is A-ok! https://t.co/zTRMvQ6Wvx,29994,198,687,1321
2020-08-19 19:47:48,He might run for President in 2024 https://t.co/Wo34fhKugu,94126,624,2550,6583
2020-08-19 06:01:47,Elevator music is underrated,84509,396,1704,4697
2020-08-19 00:52:05,"RT @Tesla: Big updates in 🇨🇦 

– Trans-Canada Supercharging ✅ 
– Model Y deliveries ✅ 
– Leasing for Model Y &amp; Model 3 🎯
https://t.co/gyFBE…",0,0,0,1470
2020-08-18 22:17:46,"Aloha, welcome back from space 💫 https://t.co/xWPN09Wtaw",353772,4428,6115,38240
2020-08-18 21:38:33,Fairing chute control &amp; ship control are closing the loop locally. Both operating on (SpaceX) autopilot.,18452,66,324,601
2020-08-18 21:36:31,Ms Tree catches fairing in her net https://t.co/sqlJ63NetB,63054,248,855,3424
2020-08-18 17:38:36,RT @SpaceX: Falcon 9’s first stage has landed on the Of Course I Still Love You droneship – first time a booster has completed six flights!…,0,0,0,7012
2020-08-17 23:00:50,Raptor engine just reached 330 bar chamber pressure without exploding! https://t.co/kVKRWksvaB,83245,692,2378,5226
2020-08-17 04:05:05,Cybertruck option package https://t.co/6Vz4XNoHf9,197790,1476,5789,12895
2020-08-17 02:01:58,“Tanks 4 the memery” - panzer of the lake,37072,86,661,1458
2020-08-17 01:56:52,Some big milestones coming up https://t.co/K3v3yddg6J,37886,118,666,2301
2020-08-16 09:01:17,"Please trash me on Wikipedia, I’m begging you",207897,1394,5738,10828
2020-08-16 08:57:26,History is written by the victors … except on Wikipedia haha,130366,937,1913,11931
2020-08-16 08:42:01,We must pass The Great Filter,222698,2623,16598,17985
2020-08-16 07:38:57,Sounds right https://t.co/dm76FJq3hX,138719,695,1552,12232
2020-08-16 00:18:31,A truly useful exaflop at de facto FP32,9418,48,319,269
2020-08-15 22:11:49,https://t.co/mDoPO17YB9 https://t.co/326rkUEYW8,13891,93,724,1098
2020-08-15 19:17:50,"Our main engineering locations are Palo Alto, Austin &amp; Seattle, but working remotely is acceptable for exceptional candidates",16857,78,639,720
2020-08-14 22:40:49,Great mission patch design! https://t.co/p2Ic1crPef,25989,92,721,1328
2020-08-14 20:33:15,Tesla is developing a NN training computer called Dojo to process truly vast amounts of video data. It’s a beast! Please consider joining our AI or computer/chip teams if this sounds interesting.,122239,972,4252,8815
2020-08-14 18:39:52,RT @JimBridenstine: NEWS: @NASA &amp; @SpaceX are targeting no earlier than Oct. 23 for Crew Dragon’s first operational mission to the @Space_S…,0,0,0,3140
2020-08-11 18:17:07,SN7 will be new alloy test tank taken to burst pressure. SN8 will have body flaps &amp; nosecone.,23006,84,800,1152
2020-08-11 18:15:25,SN 5 &amp; 6 at Starship Production Complex in Texas https://t.co/8BVRD5VdU7,68035,508,1662,4940
2020-08-08 22:18:55,RT @Erdayastronaut: Spot the tiny humans!!! This shot really puts it into scale!!! A full blown Starship and SuperHeavy will be hard to fat…,0,0,0,1228
2020-08-08 21:02:28,"RT @ThePlanetaryGuy: Videos like this will always amaze me...

Astronomer Jan Koet captured this video in 2007 of Saturn appearing behind t…",0,0,0,17068
2020-08-07 17:12:08,Good piece on Giga Berlin construction https://t.co/pA8sgEpV9Y,22176,117,1431,1202
2020-08-07 05:55:16,RT @SpaceX: Falcon 9’s first stage has landed on the Of Course I Still Love You droneship https://t.co/szO3thMxqa,0,0,0,4932
2020-08-06 22:39:35,SN5 https://t.co/GlZ28KFVHU,162057,1899,4385,10898
2020-08-06 02:21:21,RT @Tesla: Looking up in Model Y https://t.co/iAfpJ491Zz,0,0,0,4866
2020-08-05 09:49:40,RT @SpaceX: Starship takes flight https://t.co/IWvwcA05hl,0,0,0,43031
2020-08-05 00:30:09,"RT @NASASpaceflight: LAUNCH! Starship SN5 has launched on a 150 meter test hop at SpaceX Boca Chica.

Under the power of Raptor SN27, SN5 h…",0,0,0,6440
2020-08-03 16:38:18,"RT @RealLifeStarman: “We are going to go to the moon, we are going to have a base on the moon, we are going to send people to mars and make…",0,0,0,23031
2020-08-02 22:45:07,"When space travel becomes as common as air travel, the future of civilization will be assured",332047,5152,12667,33211
2020-08-02 22:39:25,"RT @NASA: ""To anybody who has touched Endeavour, you should take a moment to just cherish this day."" 

Touching words from @Astro_Doug as @…",0,0,0,4891
2020-08-02 21:23:10,"RT @NASA: LIVE: An update on today's @SpaceX Dragon Endeavour splashdown, returning @AstroBehnken &amp; @Astro_Doug home to Earth. Hear from @J…",0,0,0,1401
2020-08-02 20:28:38,RT @JimBridenstine: UPDATE: Post-SpaceX Crew Dragon DM-2 Splashdown News Conference no earlier than 4:45pm ET. Watch live: https://t.co/qPe…,0,0,0,1535
2020-08-02 20:27:25,Congratulations @SpaceX &amp; @NASA on completing first crewed Dragon flight!! 🇺🇸 returned.,232272,1048,2657,18260
2020-08-02 19:07:43,RT @SpaceX: Webcast of Crew Dragon’s return to Earth from the @space_station with @AstroBehnken and @Astro_Doug → https://t.co/bJFjLCzWdK h…,0,0,0,11686
2020-08-02 18:51:51,"RT @SpaceX: Good splashdown of Dragon confirmed! Welcome back to Earth, @AstroBehnken and @Astro_Doug! https://t.co/0vAS3CcK9P",0,0,0,30134
2020-08-02 18:51:04,Dragon is stable in the water,300753,1802,6450,15901
2020-08-02 18:37:24,Acquisition of signal expected in 5 mins,18393,36,374,584
2020-08-02 18:31:53,4 mins to Dragon loss of signal due to atmospheric entry plasma,57108,195,1160,2379
2020-08-02 18:11:01,Dragon will travel from south of New Zealand to Florida in ~37 minutes,144152,1623,3027,8757
2020-08-02 17:19:04,Coming in hot https://t.co/dzFr5BNBfF,31825,129,844,2333
2020-08-02 16:55:30,Astronauts land in 2 hours @NASA @SpaceX,115780,547,1635,7770
2020-08-02 15:58:59,RT @SpaceX: Crew Dragon’s flight back to Earth with @AstroBehnken and @Astro_Doug remains on track; targeting splashdown off the coast of P…,0,0,0,1910
2020-08-02 02:33:32,"RT @Commercial_Crew: .@Astro_Doug &amp; @AstroBehnken will spend one more night in space prior to returning to their homeland, Earth.

While as…",0,0,0,1830
2020-08-01 23:49:30,"RT @NASA: The view from inside the @SpaceX Dragon Endeavour, as @AstroBehnken &amp; @Astro_Doug monitor their departure from @Space_Station: ht…",0,0,0,2344
2020-08-01 23:42:55,RT @SpaceX: Separation confirmed. Dragon performing 4 departure burns to move away from the @Space_Station https://t.co/ea14fozdO8,0,0,0,6391
